climber_id,LAST,FIRST,Gender,Nation,Last_active,YOB
11803,Johansen,Thomas Acher,male,DEN,2013-07-25,1995
11833,Rothe,Tilmann,male,GER,2013-07-25,1998
11979,Redko,Anastasiya,female,UKR,2013-07-25,1997
12001,Petrek,Michal,male,CZE,2013-07-25,1994
12072,Zaytsev,Alexey,male,RUS,2013-07-25,1999
12201,Furnik,Valeriya,female,UKR,2013-07-25,1998
12204,Kovalenko,Fedir,male,UKR,2013-07-25,1999
12206,Kondratiuk,Yegor,male,UKR,2013-07-25,1994
12209,Panzl,Lorenz,male,AUT,2013-07-25,1998
12243,Laist,Shlomit,female,ISR,2013-07-25,1997
12252,Hazar,Alper Hüsyin,male,TUR,2013-07-25,1995
12253,UludaÄŸ,Mert Can,male,TUR,2013-07-25,1996
12257,Bertan,Kamil Hayati,male,TUR,2013-07-25,1995
12259,Karahan,Rauf Nasir,male,TUR,2013-07-25,1995
12264,SaÄŸir,Sercan,male,TUR,2013-07-25,1998
12268,Ã‡akmak,Sinan,male,TUR,2013-07-25,1995
12291,Mimeault,Denis,male,CAN,2013-07-24,1979
12290,Aulestia,César,male,ECU,2013-07-23,1982
9783,Colligan,Andrew,male,IRL,2013-07-22,1994
9824,Fon,Dominik,male,SLO,2013-07-22,1995
9926,Logvenova,Kira,female,RUS,2013-07-22,1996
10037,Brunner,Elena,female,AUT,2013-07-22,1994
10390,Doroshina,Ekaterina,female,RUS,2013-07-22,1997
11124,Morize,Thomas,male,FRA,2013-07-22,1994
11243,Demchenko,Dina,female,RUS,2013-07-22,1998
11286,Kiss,Viktória Anett,female,HUN,2013-07-22,1996
11325,Dmitrieva,Ekaterina,female,RUS,2013-07-22,1998
11871,Skala,Tomas,male,CZE,2013-07-22,1996
11991,Kalmár,Sára,female,HUN,2013-07-22,1999
12067,Costa,Ricardo,male,POR,2013-07-22,1995
12068,Kulpinski,Michal,male,POL,2013-07-22,1996
12196,Andino-Velez,Wiktor,male,POL,2013-07-22,1997
12207,Timbusz,Adrienn,female,HUN,2013-07-22,1995
12211,Songeon,Julie,female,FRA,2013-07-22,1995
12213,Raboutou,Shawn,male,FRA,2013-07-22,1998
12214,Bauvin,Margaux,female,FRA,2013-07-22,1998
12287,Arteaga,Fátima,female,ECU,2013-07-22,1962
12288,Cruz,Hernán,male,ECU,2013-07-22,1957
12289,Colina,Pamela,female,ECU,2013-07-22,1987
1015,Ostapenko,Alena,female,UKR,2013-07-19,1976
8762,Serrière,Julia,female,FRA,2013-07-19,1993
12153,Vandewoestyne,Sabine,female,FRA,2013-07-19,1988
12273,Spurrell,Terry,male,CAN,2013-07-19,1961
12246,Weber,Claude,male,LUX,2013-07-18,1959
12266,López,PaÃºl,male,ECU,2013-07-18,1997
5501,Baumann,Tim,male,GER,2013-07-12,1988
5137,Kaurov,Ivan,male,RUS,2013-07-10,1987
7563,Ernst,Johanna,female,AUT,2013-07-10,1992
9578,Rozek,Michal,male,CZE,2013-07-10,1979
10456,Rogora,Chiara,female,ITA,2013-07-10,1997
10585,Kytaiko,Andrii,male,UKR,2013-07-10,1990
10717,Parente,Silvia,female,ITA,2013-07-10,1969
9035,Unguryan,Maksym,male,UKR,2013-07-09,1994
9660,Katanova,Nadia,female,UKR,2013-07-09,1994
9769,Imbert,Leo,male,FRA,2013-07-09,1995
9777,Noya,Erik,male,VEN,2013-07-09,1994
12124,Pavlenko,Oleksandr,male,UKR,2013-07-09,1996
12221,Ivorra,Marc,male,VEN,2013-07-09,1966
10208,Bosler,Simon,male,GER,2013-07-07,1992
9228,Berthe,Eric,male,BEL,2013-07-02,1969
12075,Ushakov,Vasily,male,RUS,2013-06-29,1996
9495,Kolev,Stefan,male,BUL,2013-06-28,1995
10599,Marinova,Vlada,female,BUL,2013-06-28,1997
11324,Al shatri,Amer Tarik,male,BUL,2013-06-28,1996
11782,Crisanto,Francisco,male,POR,2013-06-28,1969
12081,MehiÄ‡,Alen,male,SRB,2013-06-28,1995
12083,Å ili,Atila,male,SRB,2013-06-28,1997
12084,Tomic,Ilija,male,SRB,2013-06-28,1995
12085,Pirnat,Sara,female,SRB,2013-06-28,1997
12086,Sekulic,Andjela,female,SRB,2013-06-28,1999
12169,Gaspar,Bruno,male,POR,2013-06-28,1978
11778,Vales Vila,Jorge,male,ESP,2013-06-27,196
12133,Delsman,Anton,male,NED,2013-06-25,1968
4867,Ruh,Jan Wilhelm,male,GER,2013-06-22,1989
5514,Schlösser,Iris,female,GER,2013-06-22,1985
6962,Nacht,Patrick,male,SUI,2013-06-22,1991
7123,Iskakova,Aliya,female,KAZ,2013-06-22,1987
8727,Perriard,Arnaud,male,SUI,2013-06-22,1997
8875,Fritsche,Jonas,male,SUI,2013-06-22,1994
9168,Sabitov,Eduard,male,RUS,2013-06-22,1989
9980,Jaques,Louis,male,SUI,2013-06-22,1995
10345,Kvitsiani,Almatsgir,male,GEO,2013-06-22,1992
10348,Leemann,Andreas,male,SUI,2013-06-22,1991
10997,Tagizade,Cingiz,male,AZE,2013-06-22,1993
11005,QULIYEVA,Sems,female,AZE,2013-06-22,1996
11008,Piraliyeva,Ayten,female,AZE,2013-06-22,1992
11009,Sima,Safarova,female,AZE,2013-06-22,1990
11010,Camalzade,Seymur,male,AZE,2013-06-22,1992
11156,Ali,Yasin,male,PAK,2013-06-22,1994
11368,Hanina,Diana Vadim,female,AZE,2013-06-22,1996
11444,Shikhrahimov,Galib,male,AZE,2013-06-22,1992
11449,Maksutov,Teymur,male,AZE,2013-06-22,1989
12053,Gomiashvili,Giorgi,male,GEO,2013-06-22,1992
12110,Murnig,Florian,male,AUT,2013-06-21,1982
3414,Schade,Sonja,female,GER,2013-06-15,1973
8179,Leistner,Robert,male,GER,2013-06-15,1982
12023,Awan,Muhammad Nasir,male,PAK,2013-06-14,1968
11901,Hilewski,Pablo,male,VEN,2013-06-10,1976
4544,Holtz,Mathieu,male,SUI,2013-06-08,1986
4616,Genecand,Téo,male,SUI,2013-06-08,1989
6462,Birbaum,Jonathan,male,SUI,2013-06-08,1992
7346,Buff,Varin,male,SUI,2013-06-08,1995
8111,Kiser,Tobias,male,SUI,2013-06-08,1993
9937,Pavlincova,Andrea,female,CZE,2013-06-08,1996
9978,Walther,Rebekka,female,SUI,2013-06-08,1996
10060,Krizova,Eva,female,CZE,2013-06-08,1994
11022,Elenstedt,Jakob,male,SWE,2013-06-08,1995
11552,Rouhling,Chloé,female,FRA,2013-06-08,1998
11824,Kurzeja,Dominik,male,POL,2013-06-08,1997
11961,Jan,Lorenz,male,AUT,2013-06-08,1998
12016,Mignard,Robin,male,FRA,2013-06-08,1998
1064,Bell,Claire,female,GBR,2013-06-07,1970
8366,Robinson,Paul,male,USA,2013-06-07,1987
8585,Youngwerth,Jesse,female,USA,2013-06-07,1992
9099,Yasuda,Atori,female,JPN,2013-06-07,1994
9336,Youngwerth,Tyler,female,USA,2013-06-07,1992
9339,Faus,Isabelle,female,USA,2013-06-07,1993
9460,Gregor,Garrett,male,USA,2013-06-07,1986
10474,Wilder,Matt,male,USA,2013-06-07,1979
11080,Williams,Nina,female,USA,2013-06-07,1990
11489,Quintana,Jaime Hendrik,male,PER,2013-06-07,1979
11593,HUERTA ESPINOZA,Jonathan,male,MEX,2013-06-07,1993
10955,Baratta,Meret,female,SUI,2013-06-02,1998
6277,Celkova,Maria,female,CAN,2013-06-01,1984
6605,Beutler,Joel,male,SUI,2013-06-01,1988
9391,Adamson,Miles,male,CAN,2013-06-01,1993
11154,Drager,Kelly,female,CAN,2013-06-01,1975
12024,de Schutter,Laetitia,female,BEL,2013-05-29,1987
7772,Tritton,Axel,male,AUS,2013-05-25,1992
9117,Pritchard,Scott,male,AUS,2013-05-25,1993
9131,Dahl,Caitlin,female,AUS,2013-05-25,1994
9224,LeBreton,Carlie,female,AUS,2013-05-25,1981
9715,Silvola,Elias,male,FIN,2013-05-25,1994
9815,Savitskaya,Anastasiya,female,RUS,2013-05-25,1995
9864,Binst,Cédric,male,BEL,2013-05-25,1995
10256,Sörbom,Johanna,female,SWE,2013-05-25,1994
10283,Haime,Katariina,female,FIN,2013-05-25,1996
10426,Blankholm,Alexander,male,DEN,2013-05-25,1994
10737,Matters,Jemima,female,AUS,2013-05-25,1997
10747,Koponen,Sami,male,FIN,2013-05-25,1995
10835,HegedÅ±s,Balázs Ãkos,male,HUN,2013-05-25,1996
10879,Lacchio,Michela,female,ITA,2013-05-25,1994
11016,Ringstedt,Olle,male,SWE,2013-05-25,1997
11018,Nielsen,Clara Emilie Volmer,female,DEN,2013-05-25,1997
11040,Nugent,James Wolf,male,ISR,2013-05-25,1997
11064,Bystrova,Varvara,female,RUS,2013-05-25,1994
11087,Gleisner,Love,male,SWE,2013-05-25,1994
11140,Moretti,Riccardo,male,ITA,2013-05-25,1997
11331,Pokhlyeba,Dmytro,male,UKR,2013-05-25,1998
11360,Turnbull,Tyrone,male,AUS,2013-05-25,1996
11674,Zimmermann,Christian Dyreholt,male,DEN,2013-05-25,1996
11699,Pirc,Brina,female,SLO,2013-05-25,1998
11737,Kazlauskas,Mantas,male,LTU,2013-05-25,1999
11738,Baronaite,Ugne,female,LTU,2013-05-25,1996
11829,LeBreton,Minah,female,AUS,2013-05-25,1999
11841,Kaniauskaite,Gertruda,female,LTU,2013-05-25,1999
11863,Koropov,Aleksandr,male,RUS,2013-05-25,1998
11868,Bråten,Marte Håkenstad,female,NOR,2013-05-25,1996
11880,Lin,Anthony,male,AUS,2013-05-25,1970
11884,Austin,Bronte,female,AUS,2013-05-25,1999
11886,Cooper,Megan,female,AUS,2013-05-25,1998
11887,Dobie,Siobhan,female,AUS,2013-05-25,1997
11888,Struik,Belinda,female,AUS,2013-05-25,1997
11897,Camplin,Eminee,female,AUS,2013-05-25,1996
11898,Brooks,Matthew,male,AUS,2013-05-25,1974
11914,Blanc,Guillaume,male,NC,2013-05-25,1998
11915,Bouchet,Loup,male,NC,2013-05-25,1991
11916,Chantreux,Ingrid,female,NC,2013-05-25,1980
11920,Lebrat,Jonatan,male,NC,2013-05-25,1995
11923,Franoux,Sophie,female,NC,2013-05-25,1983
11924,Matera,Pascale,female,NC,2013-05-25,1965
11926,Persan,Thomas,male,NC,2013-05-25,1996
11927,Picherit,Maxime,male,NC,2013-05-25,1998
11929,Poilve,Elise,female,NC,2013-05-25,1996
11930,Poircuitte,Lily,female,NC,2013-05-25,1998
11932,Robbe,Cassandra,female,NC,2013-05-25,1999
11933,Salau,Antony,male,NC,2013-05-25,1995
11941,Vivier,Quentin,male,NC,2013-05-25,1997
11942,Ritter,Margaux,female,NC,2013-05-25,1996
11950,Silvaroli,Emilio,male,ITA,2013-05-25,1999
11954,Vas,Sandra,female,AUT,2013-05-25,1999
11963,Laustsen,Caroline,female,DEN,2013-05-25,1998
11967,Calvez,Laura,female,NC,2013-05-25,1999
11969,Tremblais,Clément,male,NC,2013-05-25,1994
11970,De cambière,Nicolas,male,NC,2013-05-25,1983
11971,Rouselle,Vincent,male,NC,2013-05-25,1995
11972,Kervadec,Alexandre,male,NC,2013-05-25,1991
11973,McLean,Theresa,female,NZL,2013-05-25,1999
11976,Walsh,Ella,female,NZL,2013-05-25,1996
11980,Rybinova,Veronika,female,CZE,2013-05-25,1997
11834,Zemour,Laurent,male,FRA,2013-05-24,1980
1145,Liu,Hiu Ying,female,HKG,2013-05-22,1972
7359,Solaimani,Fatemeh,female,IRI,2013-05-22,1983
7365,Karami Paskoohani,Azam,female,IRI,2013-05-22,1983
8975,Avdeenko,Artem,male,KGZ,2013-05-22,1994
9568,Nazarov,Alexey,male,KAZ,2013-05-22,1993
9625,Bokanov,Sayat,male,KAZ,2013-05-22,1991
9627,Abishev,Oljas,male,KAZ,2013-05-22,1994
10436,Varshochi,Negar,female,IRI,2013-05-22,1987
10641,Ehsanifar,Iman,male,IRI,2013-05-22,1992
11205,Bigdeli,Mohammadreza,male,IRI,2013-05-22,1995
11232,Feizi,Morteza,male,IRI,2013-05-22,1995
11845,Aghadavoudi,Mohammadali,male,IRI,2013-05-22,1990
11847,Samareh Moradi,Emad,male,IRI,2013-05-22,1994
11848,Aytbek,Zhansaya,female,KAZ,2013-05-22,1997
11853,Sharifi,Aref,male,IRI,2013-05-22,1993
6338,Laflamme,Cathy,female,CAN,2013-05-17,1988
6455,Hodann,Anja,female,SWE,2013-05-17,1978
6983,Haiko,Jan,male,AUT,2013-05-17,1988
8388,Mulyar,Mariya,female,UKR,2013-05-17,1990
8389,Beliy,Viktor,male,UKR,2013-05-17,1111
8990,Jörg,Guntram,male,AUT,2013-05-17,1988
9043,Valran,Sebastien,male,FRA,2013-05-17,1992
11772,Monastyreckis,Gediminas,male,LTU,2013-05-17,1992
6083,Hohkraut,Mateja,female,SLO,2013-05-11,1989
8949,Milosavljevic,Marija,female,SRB,2013-05-11,1988
10379,Jaakkola,Eevi,female,FIN,2013-05-11,1986
11909,Larasanto,Larasanto,male,INA,2013-05-08,1978
5275,De Las Salas,Leonel,male,VEN,2013-05-07,1987
7885,Nieves,Josmar,male,VEN,2013-05-07,1991
6690,Dunlop,Amy,female,AUS,2013-05-04,1987
3487,Eiter,Angela,female,AUT,2013-05-03,1986
10876,Yogaswara,Indra,male,INA,2013-05-01,1987
11816,Reindert,Lenselink,male,KGZ,2013-04-22,1956
11815,Zhunus,Baglan,male,KGZ,2013-04-21,1965
7514,Meyer,Julian,male,GER,2013-04-20,1991
11157,Reitmaier,Elisabeth,female,GER,2013-04-20,1994
7155,Raab,Luise,female,GER,2013-04-10,1992
10447,Neves,Ricardo,male,POR,2013-04-05,1984
10453,Bobina,Juozas,male,LTU,2013-04-05,1994
10454,Rutkauskas,Karolis,male,LTU,2013-04-05,1990
10455,Kershiulyte,Ruta,female,LTU,2013-04-05,1989
11792,Hayen,Daniel,male,BEL,2013-03-29,1957
5292,Knabl,Andreas,male,AUT,2013-03-23,1984
8894,Amprosi,Fabian,male,AUT,2013-03-23,1993
9476,Köll,Alexander,male,AUT,2013-03-23,1995
9973,Gantschnigg,Antonia,female,AUT,2013-03-23,1995
10355,Leu,Fabian,male,AUT,2013-03-23,1991
10627,Sabutsch,Jacqueline,female,AUT,2013-03-23,1993
10628,Plasounig,Katja,female,AUT,2013-03-23,1993
11098,Kohlbacher,Thomas,male,AUT,2013-03-23,1995
11167,Egger,Egon,male,AUT,2013-03-23,1995
10103,wang,yang,female,CHN,2013-03-22,1994
10104,yang,weiling,female,CHN,2013-03-22,1993
10105,liu,yunqing,female,CHN,2013-03-22,1983
11708,Wiklund,Kajsa,female,SWE,2013-03-22,1990
11756,Yuan Hann,Andrew Ang,male,MAS,2013-03-22,1980
11757,Bin Abd Jalani,Abdul Qayum,male,MAS,2013-03-22,1990
7417,Opp,Alexandra,female,GER,2013-03-16,1981
6612,Mawson,Neil,male,GBR,2013-03-02,
8097,Hughes,Alex,female,GBR,2013-03-02,1987
8248,Farrell,Joshua,male,GBR,2013-03-02,1993
11726,Smith,Bob,male,GBR,2013-03-02,
11727,Barbour,Eddie,male,GBR,2013-03-02,
11728,Atkinson,William,male,GBR,2013-03-02,
11729,Morris,Ed,male,GBR,2013-03-02,
11731,Forrester,Katy,female,GBR,2013-03-02,
11732,Meredith,Tanya,female,GBR,2013-03-02,
11733,Banwell,Alison,female,GBR,2013-03-02,
11734,Soithongsuk,Tiffany,female,GBR,2013-03-02,
6245,Caminati,Michele,male,ITA,2013-02-25,1985
9443,Howard,Eleanor,female,GBR,2013-02-25,1984
11147,Bechtold,Fabian,male,GER,2013-02-24,1994
6584,Dull,Ines,female,GER,2013-02-02,1991
7584,Kottlors,Jonathan,male,GER,2013-02-02,1987
9055,Deubzer,Luisa,female,GER,2013-02-02,1994
9075,Wetzel,Joseph,male,GER,2013-02-02,1989
8181,Schiffer,Lukas,male,GER,2012-12-09,1991
8455,Kellner,Ronja,female,GER,2012-12-09,1994
10827,Sherpa,Pema,female,GER,2012-12-09,1996
6072,Rohner,Amanda,female,SUI,2012-11-24,1993
8015,Sindelar,Igor,male,CZE,2012-11-24,1990
8246,Stocking,Jonathan,male,GBR,2012-11-24,1993
8301,Fon,Katarina,female,SLO,2012-11-24,1993
8324,Prunster,Andrea,female,ITA,2012-11-24,1993
9163,Tilley,Luke,male,GBR,2012-11-24,1993
9470,Ledinek,Ziva,female,SLO,2012-11-24,1995
9717,Field,Jonathan,male,GBR,2012-11-24,1993
9895,Hopkins,Eleanor,female,GBR,2012-11-24,1996
10039,Gärdsmo,Anna,female,SWE,2012-11-24,1995
10094,Kunik,Elad,male,ISR,2012-11-24,1996
10289,Å parovec,Jakob,male,SLO,2012-11-24,1993
10781,Király,Attila,male,HUN,2012-11-24,1997
10929,Kolenko,Domen,male,SLO,2012-11-24,1997
10935,Erjavec,Karin,female,SLO,2012-11-24,1996
10964,Forsyth,Calum,male,GBR,2012-11-24,1993
11111,Blejec,Urska,female,SLO,2012-11-24,1997
11173,Dana,Rene,male,CZE,2012-11-24,1996
11174,Hvezdova,Sarka,female,CZE,2012-11-24,1996
11261,Kovács-Deák,Dániel,male,HUN,2012-11-24,1998
11694,Jurcic,Kristjan,male,SLO,2012-11-24,1997
11695,Kostanjevec,Miha,male,SLO,2012-11-24,1997
11697,Oblak,Blaz,male,SLO,2012-11-24,1996
2272,Knoof,Thomas,male,GER,2012-11-23,
6256,Hering,Thomas,male,GER,2012-11-23,1988
8838,Graba,Stephan,male,GER,2012-11-23,1985
3706,Hoppe,Markus,male,GER,2012-11-21,1978
5034,Böhm,Anna Katharina,female,GER,2012-11-21,1977
6261,Nolde,Nick,male,GER,2012-11-21,
9366,Faulkner,Dalan,male,USA,2012-11-21,1994
9382,Turner,Carly,female,CAN,2012-11-21,1994
9388,Plamondon,Jarred,male,CAN,2012-11-21,1994
9607,Bateman,Dexter,male,CAN,2012-11-21,1995
9635,Estevez,Juan,male,ECU,2012-11-21,1994
10138,Walter,Callie,female,USA,2012-11-21,1996
10202,Lopez,Cristian,male,ECU,2012-11-21,1996
10246,Aponte,Kevin,male,VEN,2012-11-21,1994
10269,Erazo,Pablo,male,ECU,2012-11-21,1993
10274,Del Castillo,Camila,female,ECU,2012-11-21,1996
10498,PUccio,Shane,male,USA,2012-11-21,1994
10803,Eveleigh,Scott,male,CAN,2012-11-21,1997
11273,Prosser,Charle,female,CAN,2012-11-21,1997
11274,Ettinger,Emma,female,CAN,2012-11-21,1997
11282,Armijo,Sebastian,male,COL,2012-11-21,1995
11283,Paz,Juan Felipe,male,COL,2012-11-21,1997
11340,Lucas,Matthew,male,CAN,2012-11-21,1995
11344,Yepez,Roberto,male,ECU,2012-11-21,1995
11507,Engel,Lucas,male,CAN,2012-11-21,1995
11524,Salaberry,Nicolas,male,ARG,2012-11-21,1997
11527,Miyazaki,Vitor,male,BRA,2012-11-21,1997
11567,Calvo MarÃ­n,Alejandra,female,CRC,2012-11-21,1993
11569,Mora,Neiba Juliana,female,CRC,2012-11-21,1994
11574,Guaman,Laoise,female,ECU,2012-11-21,1998
11577,Mejia,Felipe,male,ECU,2012-11-21,1998
11578,Rojas,Kelly,female,COL,2012-11-21,1997
11579,Godoy,Jose,male,COL,2012-11-21,1996
11582,Pinzon,Beilor,male,COL,2012-11-21,1997
11583,Nieto,Felipe,male,COL,2012-11-21,1997
11584,Zukiwski,Gabriel,male,CAN,2012-11-21,1993
11585,Moreira,Samuel,male,BRA,2012-11-21,1995
11597,AQUINO RODRIGUEZ,Balam,male,MEX,2012-11-21,1997
11602,Berman,Daniel,male,USA,2012-11-21,1996
11603,Busse,Sera,female,USA,2012-11-21,1996
11612,Blackmon,Michael,male,USA,2012-11-21,1997
11613,Flynn,Annalisa,female,USA,2012-11-21,1997
11619,Flores,Kevin,male,ECU,2012-11-21,1995
11621,Hidalgo,Martin,male,ECU,2012-11-21,1994
11625,Minchala,Josabeth,female,ECU,2012-11-21,1996
11626,Pacho,Pablo,male,ECU,2012-11-21,1993
11631,Mendieta,Mateo,male,ECU,2012-11-21,1997
11654,Romero,Maribel,female,ECU,2012-11-21,1998
11663,Sepulveda,Cristobal,male,CHI,2012-11-21,1995
11664,Osorio,Nicolas,male,CHI,2012-11-21,1994
11665,Alvarez,Paulina,female,CHI,2012-11-21,1995
11668,Villarroel,Charly,male,CHI,2012-11-21,1995
11670,Leon,Andres,male,CHI,2012-11-21,1997
11678,Green,Stephanie,female,CHI,2012-11-21,1996
11680,Montes,Vicente,male,CHI,2012-11-21,1994
11681,Ortuzar,Juan,male,CHI,2012-11-21,1993
11683,Freire,Joaquin,male,CHI,2012-11-21,1996
11684,Walker,Paul,male,CHI,2012-11-21,1994
11687,San Martin,nicolas,male,CHI,2012-11-21,1997
11689,Cid,Rodrigo,male,CHI,2012-11-21,1998
11692,Cornejo,Claudio,male,CHI,2012-11-21,1995
11693,Bravo,juan,male,CHI,2012-11-21,1995
11702,Scotti,Marco,male,CHI,2012-11-21,1998
11704,Valenzuela,Mariana,female,CHI,2012-11-21,1997
3151,Babicz,Filip,male,POL,2012-11-17,1982
7674,Zupan,Izidor,male,SLO,2012-11-17,1992
8039,Grandelius,Erik,male,SWE,2012-11-17,1990
10029,Shibata,Masaki,male,JPN,2012-11-17,1988
10477,Bonnert,Tom,male,GBR,2012-11-17,1994
3659,Catari,Carlos,male,VEN,2012-11-07,1981
3695,Urbina,Jonathan,male,VEN,2012-11-07,1984
6876,Morales,Adrian,male,MEX,2012-11-07,1988
7884,GabazÃº,Rossi,female,VEN,2012-11-07,1992
8648,Quinteros,Andres,male,ECU,2012-11-07,1990
9087,Goatache,Katy,female,VEN,2012-11-07,1986
9204,Toledo,Ricardo,male,VEN,2012-11-07,1990
9897,Morales,Richard,male,VEN,2012-11-07,1987
10240,Torrealba,Maria,female,VEN,2012-11-07,1991
11459,Aristizabal,Christian,male,COL,2012-11-07,1988
11493,Medeiros,Pedro Raphael,male,BRA,2012-11-07,1984
11528,Perez,Juan,male,VEN,2012-11-07,1987
11549,Navarrete,Nicolas,male,ECU,2012-11-07,1987
11550,Medina,Christian,male,ECU,2012-11-07,1987
11551,Lopez,Lenin,male,ECU,2012-11-07,1987
11560,Avellaneda,Carolina,female,COL,2012-11-07,1980
11561,Ramirez,Daniel,male,COL,2012-11-07,1989
11562,Vallejo,Daniela,female,COL,2012-11-07,1991
8764,Bourson,Remi,male,FRA,2012-11-02,1993
8854,Debreyne,Ignace,male,BEL,2012-11-02,1994
9048,MartÃ­n Rodriguez,José Miguel,male,ESP,2012-11-02,1994
9078,Michelard,Laura,female,FRA,2012-11-02,1994
9957,Buk,Oleksiy,male,UKR,2012-11-02,1995
9958,Yelkina,Margaryta,female,UKR,2012-11-02,1995
9959,Shevtsova,Olena,female,UKR,2012-11-02,1996
9990,Thevenot,Laurent,male,FRA,2012-11-02,1993
10182,Barkovskyy,Sergiy,male,UKR,2012-11-02,1993
10478,LAFUENTE LAHOZ,Alvaro,male,ESP,2012-11-02,1996
11029,Frimout,William,male,BEL,2012-11-02,1996
11032,Pierssens,Joke,female,BEL,2012-11-02,1997
11043,Beaudet,Leo,male,FRA,2012-11-02,1997
11050,Golobokov,Nikolay,male,RUS,2012-11-02,1994
11514,Poleshcuk,Denis,male,RUS,2012-11-02,1997
11555,Pochekay,Illya,male,UKR,2012-11-02,1995
11557,Thomas,Marion,female,FRA,2012-11-02,1995
8168,Lopez,Daniela,female,VEN,2012-10-29,1989
8645,Mesias,Estefania,female,ECU,2012-10-29,1992
8647,Cabrera,Andrea,female,ECU,2012-10-29,1992
5360,Sakakibara,Yuko,female,JPN,2012-10-27,1982
5722,Watanabe,Kazuma,male,JPN,2012-10-27,1985
5838,Metsugi,Yoko,female,JPN,2012-10-27,1984
9056,von Chamier,Katharina,female,GER,2012-10-27,1993
9098,Iida,Azumi,female,JPN,2012-10-27,1994
10176,Takeuchi,Ayaka,female,JPN,2012-10-27,1996
11563,Hernandez,Natalia,female,COL,2012-10-27,1990
7245,Abdrakhmanov,Sergey,male,RUS,2012-10-20,1990
10112,Choi,Youngsook,female,KOR,2012-10-20,1957
11501,Batsaikhan,Ariunod,female,MGL,2012-10-20,1988
11503,Dugarjav,Nyamkhand,female,MGL,2012-10-20,1980
11516,Yoon,Daehee,male,KOR,2012-10-20,1969
11518,OH,Sewoong,male,KOR,2012-10-20,1968
11519,Juen,Soyoung,female,KOR,2012-10-20,1973
3692,Chu,Ka-Wai,male,HKG,2012-10-12,1983
5876,Doyle,Mike,male,CAN,2012-09-29,1977
6468,Hefti,Severin,male,SUI,2012-09-29,1990
7274,Savchenko,Ganna,female,UKR,2012-09-29,1987
7722,Boog,Larissa,female,SUI,2012-09-29,1994
7758,Kreiliger,Flavio,male,SUI,2012-09-29,1992
8572,Graham,Owen,male,USA,2012-09-29,1993
8676,Cartwright,Victoria,female,USA,2012-09-29,1992
11471,Charron,Fred,male,CAN,2012-09-29,1986
11497,Palmer,Andrew,male,USA,2012-09-29,1987
9300,Reffo,Silvio,male,ITA,2012-09-21,1990
9868,Ngo,Truong,male,NED,2012-09-21,1984
135,Komondi,Csaba,male,HUN,2012-09-12,1976
354,Gusak,Igor,male,UKR,2012-09-12,1972
478,Garbov,Kalin,male,BUL,2012-09-12,1977
991,Eyer,Alexandra,female,SUI,2012-09-12,1981
2487,Macias Matutano,Bruno,male,ESP,2012-09-12,1981
2606,Preti,Lucas,male,ITA,2012-09-12,1983
3070,Martin Sancho,Berta,female,ESP,2012-09-12,1977
3622,Pringle,Ethan,male,USA,2012-09-12,1986
3687,Lalov,Boyko,male,BUL,2012-09-12,1983
5185,Marin Garcia,Eduard,male,ESP,2012-09-12,1985
5459,Bokhari,Hafzanizam,male,MAS,2012-09-12,1982
5972,Shafiee,Zul Fadzli,male,MAS,2012-09-12,1988
6214,TARRAZONA GASQUE,Ignasi,male,ESP,2012-09-12,1985
6497,Svub,Matej,male,SVK,2012-09-12,1990
6649,Gordeeva,Mila,female,BUL,2012-09-12,1988
6701,Whittaker,Katy,female,GBR,2012-09-12,1989
6704,BUD Gusaim,Oleksandra,female,UKR,2012-09-12,1990
6729,Kozlov,Victor,male,RUS,2012-09-12,1990
6839,Dzyubyak,Yuriy,male,UKR,2012-09-12,1990
6943,Soboleva,Yevgeniya,female,KAZ,2012-09-12,1987
6981,Fernandez,Raphael,male,BEL,2012-09-12,1986
7693,Mathieu,Nicolas,male,BEL,2012-09-12,1991
7701,Rull Flores,Gerard,male,ESP,2012-09-12,1988
8142,Serafimovski,Kire,male,MKD,2012-09-12,1988
8687,Mora Pariente,Eduardo,male,MEX,2012-09-12,1985
9170,Andrews-Jubelt,Charles,male,USA,2012-09-12,1994
9441,Korcova,Lucia,female,SVK,2012-09-12,1985
10134,Boyd,Julian,male,USA,2012-09-12,1992
10306,Ioannou,Denis,male,CYP,2012-09-12,1989
10363,Korcova,Simona,female,SVK,2012-09-12,1985
10387,Ono,Mineo,male,JPN,2012-09-12,1953
10388,Komatsu,Noriaki,male,JPN,2012-09-12,1972
10448,Xia,Boyu,male,CHN,2012-09-12,1951
10713,Rakhmankulova,Dilyara,female,RUS,2012-09-12,1979
10715,Panova,Tatiana,female,RUS,2012-09-12,1982
10730,Virt,Vladzimir,male,BLR,2012-09-12,1949
10736,Saikin,David Leandro,male,ARG,2012-09-12,1987
10983,Romanowski,Aleksander,male,POL,2012-09-12,1084
10991,Dragoi,Victor,male,ROU,2012-09-12,1981
11099,Lopez Montull,Diego,male,MEX,2012-09-12,1982
11269,Bate-Johnson,Samantha,female,GBR,2012-09-12,1995
11294,Harel,Eyal,male,ISR,2012-09-12,1989
11295,Segal,Shahaf,male,ISR,2012-09-12,1988
11296,Bercovitch,Pascale,female,ISR,2012-09-12,1967
